timestamp_utc,current_experiment,current_repetition,current_seed,cpu_pct,ram_used_gb,ram_total_gb,disk_free_gb,gpu_name,gpu_temp_c,gpu_power_w,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_error
2026-09-03T20:25:21.763826+00:00,01_yolo26_main,4,4,9.4,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.63,94,7814.3,16380.0,
2026-09-03T20:25:31.788815+00:00,01_yolo26_main,4,4,9.6,14.61,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,116.78,92,7814.3,16380.0,
2026-09-03T20:25:41.815843+00:00,01_yolo26_main,4,4,9.4,14.63,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.59,89,7814.3,16380.0,
2026-09-03T20:25:51.839837+00:00,01_yolo26_main,4,4,9.5,14.71,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,120.34,93,7814.3,16380.0,
2026-09-03T20:26:01.866847+00:00,01_yolo26_main,4,4,9.4,14.78,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,93.03,87,7814.3,16380.0,
2026-09-03T20:26:11.892827+00:00,01_yolo26_main,4,4,9.6,14.65,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,116.76,87,7814.3,16380.0,
2026-09-03T20:26:21.919844+00:00,01_yolo26_main,4,4,9.3,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.69,92,7814.3,16380.0,
2026-09-03T20:26:31.945826+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,120.31,85,7814.3,16380.0,
2026-09-03T20:26:41.975391+00:00,01_yolo26_main,4,4,9.6,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,49,118.98,89,7814.3,16380.0,
2026-09-03T20:26:52.001371+00:00,01_yolo26_main,4,4,9.7,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.9,93,7814.3,16380.0,
2026-09-03T20:27:02.026818+00:00,01_yolo26_main,4,4,9.2,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.18,93,7814.3,16380.0,
2026-09-03T20:27:12.052843+00:00,01_yolo26_main,4,4,9.5,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,70.31,0,7814.3,16380.0,
2026-09-03T20:27:22.080823+00:00,01_yolo26_main,4,4,9.6,14.65,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,119.57,93,7814.3,16380.0,
2026-09-03T20:27:32.109824+00:00,01_yolo26_main,4,4,9.4,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.12,87,7814.3,16380.0,
2026-09-03T20:27:42.136356+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,50,117.49,90,7814.3,16380.0,
2026-09-03T20:27:52.163766+00:00,01_yolo26_main,4,4,9.9,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.84,92,7814.3,16380.0,
2026-09-03T20:28:02.190819+00:00,01_yolo26_main,4,4,9.4,14.64,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.87,85,7814.3,16380.0,
2026-09-03T20:28:12.217818+00:00,01_yolo26_main,4,4,9.4,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,50,117.5,92,7814.3,16380.0,
2026-09-03T20:28:22.251826+00:00,01_yolo26_main,4,4,9.2,14.64,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,44,42.22,8,7814.3,16380.0,
2026-09-03T20:28:32.277822+00:00,01_yolo26_main,4,4,9.6,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.9,93,7814.3,16380.0,
2026-09-03T20:28:42.305919+00:00,01_yolo26_main,4,4,9.5,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,118.38,93,7814.3,16380.0,
2026-09-03T20:28:52.330844+00:00,01_yolo26_main,4,4,9.3,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.2,86,7814.3,16380.0,
2026-09-03T20:29:02.356823+00:00,01_yolo26_main,4,4,9.5,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,120.32,93,7814.3,16380.0,
2026-09-03T20:29:12.383827+00:00,01_yolo26_main,4,4,9.5,14.6,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.27,94,7814.3,16380.0,
2026-09-03T20:29:22.411823+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,115.48,95,7814.3,16380.0,
2026-09-03T20:29:32.440095+00:00,01_yolo26_main,4,4,9.6,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.15,92,7814.3,16380.0,
2026-09-03T20:29:42.467832+00:00,01_yolo26_main,4,4,9.4,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.48,86,7814.3,16380.0,
2026-09-03T20:29:52.491820+00:00,01_yolo26_main,4,4,9.3,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.28,89,7814.3,16380.0,
2026-09-03T20:30:02.517816+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,88.67,87,7814.3,16380.0,
2026-09-03T20:30:12.546121+00:00,01_yolo26_main,4,4,9.6,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,117.01,93,7814.3,16380.0,
2026-09-03T20:30:22.576826+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.08,89,7814.3,16380.0,
2026-09-03T20:30:32.603817+00:00,01_yolo26_main,4,4,9.4,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.16,91,7814.3,16380.0,
2026-09-03T20:30:42.628816+00:00,01_yolo26_main,4,4,9.5,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,118.9,91,7814.3,16380.0,
2026-09-03T20:30:52.649852+00:00,01_yolo26_main,4,4,9.5,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.64,93,7814.3,16380.0,
2026-09-03T20:31:02.678590+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.6,94,7814.3,16380.0,
2026-09-03T20:31:12.705286+00:00,01_yolo26_main,4,4,9.4,14.79,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,85.72,87,7814.3,16380.0,
2026-09-03T20:31:22.724835+00:00,01_yolo26_main,4,4,9.6,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,119.16,93,7814.3,16380.0,
2026-09-03T20:31:32.750829+00:00,01_yolo26_main,4,4,9.5,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,116.89,93,7814.3,16380.0,
2026-09-03T20:31:42.777839+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,117.06,91,7814.3,16380.0,
2026-09-03T20:31:52.803162+00:00,01_yolo26_main,4,4,9.7,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,116.97,91,7814.3,16380.0,
2026-09-03T20:32:02.829845+00:00,01_yolo26_main,4,4,9.4,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,119.19,90,7814.3,16380.0,
2026-09-03T20:32:12.854824+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,119.05,84,7814.3,16380.0,
2026-09-03T20:32:22.881326+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,45,60.21,0,7814.3,16380.0,
2026-09-03T20:32:32.909356+00:00,01_yolo26_main,4,4,9.6,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,118.86,93,7814.3,16380.0,
2026-09-03T20:32:42.935822+00:00,01_yolo26_main,4,4,9.4,14.75,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.73,86,7814.3,16380.0,
2026-09-03T20:32:52.954779+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.74,86,7814.3,16380.0,
2026-09-03T20:33:02.982390+00:00,01_yolo26_main,4,4,9.6,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.76,87,7814.3,16380.0,
2026-09-03T20:33:13.008832+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.82,84,7814.3,16380.0,
2026-09-03T20:33:23.030319+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.46,90,7814.3,16380.0,
2026-09-03T20:33:33.051055+00:00,01_yolo26_main,4,4,9.6,14.99,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,45,87.94,8,7814.3,16380.0,
2026-09-03T20:33:43.075692+00:00,01_yolo26_main,4,4,9.5,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.72,92,7814.3,16380.0,
2026-09-03T20:33:53.101825+00:00,01_yolo26_main,4,4,9.4,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.95,91,7814.3,16380.0,
2026-09-03T20:34:03.129819+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.21,92,7814.3,16380.0,
2026-09-03T20:34:13.155818+00:00,01_yolo26_main,4,4,9.6,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.19,92,7814.3,16380.0,
2026-09-03T20:34:23.182822+00:00,01_yolo26_main,4,4,9.5,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,118.96,93,7814.3,16380.0,
2026-09-03T20:34:33.209138+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.76,87,7814.3,16380.0,
2026-09-03T20:34:43.235286+00:00,01_yolo26_main,4,4,9.5,14.86,30.49,1511.77,NVIDIA GeForce RTX 4060 Ti,45,76.77,5,7814.3,16380.0,
2026-09-03T20:34:53.304323+00:00,01_yolo26_main,4,4,9.2,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.62,88,7814.3,16380.0,
2026-09-03T20:35:03.332824+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,50,119.05,91,7814.3,16380.0,
2026-09-03T20:35:13.359824+00:00,01_yolo26_main,4,4,9.4,14.8,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,119.04,93,7814.3,16380.0,
2026-09-03T20:35:23.387823+00:00,01_yolo26_main,4,4,9.6,14.71,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.16,93,7814.3,16380.0,
2026-09-03T20:35:33.415819+00:00,01_yolo26_main,4,4,9.4,14.75,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.53,87,7814.3,16380.0,
2026-09-03T20:35:43.443843+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.8,88,7814.3,16380.0,
2026-09-03T20:35:53.470843+00:00,01_yolo26_main,4,4,9.6,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,115.96,92,7814.3,16380.0,
2026-09-03T20:36:03.488383+00:00,01_yolo26_main,4,4,9.4,14.71,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.58,93,7814.3,16380.0,
2026-09-03T20:36:13.513808+00:00,01_yolo26_main,4,4,9.5,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,117.43,92,7814.3,16380.0,
2026-09-03T20:36:23.537818+00:00,01_yolo26_main,4,4,9.5,14.78,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,109.91,94,7814.3,16380.0,
2026-09-03T20:36:33.566855+00:00,01_yolo26_main,4,4,9.6,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,116.99,94,7814.3,16380.0,
2026-09-03T20:36:43.588023+00:00,01_yolo26_main,4,4,9.3,14.71,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.33,94,7814.3,16380.0,
2026-09-03T20:36:53.614829+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.08,92,7814.3,16380.0,
2026-09-03T20:37:03.643816+00:00,01_yolo26_main,4,4,9.6,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.53,92,7814.3,16380.0,
2026-09-03T20:37:13.675826+00:00,01_yolo26_main,4,4,9.4,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,119.53,91,7814.3,16380.0,
2026-09-03T20:37:23.703834+00:00,01_yolo26_main,4,4,9.3,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.05,94,7814.3,16380.0,
2026-09-03T20:37:33.729826+00:00,01_yolo26_main,4,4,9.4,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,44,54.45,11,7814.3,16380.0,
2026-09-03T20:37:43.754832+00:00,01_yolo26_main,4,4,9.6,14.65,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,119.65,93,7814.3,16380.0,
2026-09-03T20:37:53.781834+00:00,01_yolo26_main,4,4,9.4,14.71,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.37,93,7814.3,16380.0,
2026-09-03T20:38:03.807824+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,119.87,89,7814.3,16380.0,
2026-09-03T20:38:13.835824+00:00,01_yolo26_main,4,4,9.5,14.65,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.13,87,7814.3,16380.0,
2026-09-03T20:38:23.863325+00:00,01_yolo26_main,4,4,9.4,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,116.89,87,7814.3,16380.0,
2026-09-03T20:38:33.890827+00:00,01_yolo26_main,4,4,9.5,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.05,86,7814.3,16380.0,
2026-09-03T20:38:43.914798+00:00,01_yolo26_main,4,4,9.4,14.85,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,45,66.4,89,7814.3,16380.0,
2026-09-03T20:38:53.937827+00:00,01_yolo26_main,4,4,9.6,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.15,93,7814.3,16380.0,
2026-09-03T20:39:03.964805+00:00,01_yolo26_main,4,4,9.3,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,117.5,86,7814.3,16380.0,
2026-09-03T20:39:13.992817+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.97,93,7814.3,16380.0,
2026-09-03T20:39:24.019820+00:00,01_yolo26_main,4,4,9.6,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,118.92,94,7814.3,16380.0,
2026-09-03T20:39:34.040850+00:00,01_yolo26_main,4,4,9.5,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.27,91,7814.3,16380.0,
2026-09-03T20:39:44.064886+00:00,01_yolo26_main,4,4,9.3,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,118.52,96,7814.3,16380.0,
2026-09-03T20:39:54.091731+00:00,01_yolo26_main,4,4,9.5,14.85,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,45,77.46,6,7814.3,16380.0,
2026-09-03T20:40:04.114822+00:00,01_yolo26_main,4,4,9.3,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.49,89,7814.3,16380.0,
2026-09-03T20:40:14.141808+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.04,88,7814.3,16380.0,
2026-09-03T20:40:24.168821+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,50,119.65,92,7814.3,16380.0,
2026-09-03T20:40:34.195837+00:00,01_yolo26_main,4,4,9.9,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.15,90,7814.3,16380.0,
2026-09-03T20:40:44.221819+00:00,01_yolo26_main,4,4,9.4,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.81,87,7814.3,16380.0,
2026-09-03T20:40:54.247825+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,50,119.72,91,7814.3,16380.0,
2026-09-03T20:41:04.273822+00:00,01_yolo26_main,4,4,9.6,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,110.18,90,7814.3,16380.0,
2026-09-03T20:41:14.296834+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,120.18,92,7814.3,16380.0,
2026-09-03T20:41:24.323824+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.24,90,7814.3,16380.0,
2026-09-03T20:41:34.349828+00:00,01_yolo26_main,4,4,9.5,14.8,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.48,93,7814.3,16380.0,
2026-09-03T20:41:44.376833+00:00,01_yolo26_main,4,4,9.6,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.99,91,7814.3,16380.0,
2026-09-03T20:41:54.403936+00:00,01_yolo26_main,4,4,9.7,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,116.84,87,7814.3,16380.0,
2026-09-03T20:42:04.435240+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,120.08,92,7814.3,16380.0,
2026-09-03T20:42:14.462262+00:00,01_yolo26_main,4,4,9.6,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.18,92,7814.3,16380.0,
2026-09-03T20:42:24.485826+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.96,90,7814.3,16380.0,
2026-09-03T20:42:34.511817+00:00,01_yolo26_main,4,4,9.4,14.75,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.61,93,7814.3,16380.0,
2026-09-03T20:42:44.540296+00:00,01_yolo26_main,4,4,9.4,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,105.89,92,7814.3,16380.0,
2026-09-03T20:42:54.565816+00:00,01_yolo26_main,4,4,9.5,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.24,90,7814.3,16380.0,
2026-09-03T20:43:04.592821+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,119.72,90,7814.3,16380.0,
2026-09-03T20:43:14.620845+00:00,01_yolo26_main,4,4,9.4,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.72,93,7814.3,16380.0,
2026-09-03T20:43:24.647847+00:00,01_yolo26_main,4,4,9.7,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.3,93,7814.3,16380.0,
2026-09-03T20:43:34.666853+00:00,01_yolo26_main,4,4,9.4,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.72,93,7814.3,16380.0,
2026-09-03T20:43:44.692443+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.64,91,7814.3,16380.0,
2026-09-03T20:43:54.719824+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,105.16,88,7814.3,16380.0,
2026-09-03T20:44:04.745755+00:00,01_yolo26_main,4,4,9.6,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,118.63,86,7814.3,16380.0,
2026-09-03T20:44:14.772823+00:00,01_yolo26_main,4,4,9.4,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.58,97,7814.3,16380.0,
2026-09-03T20:44:24.801396+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.46,92,7814.3,16380.0,
2026-09-03T20:44:34.828572+00:00,01_yolo26_main,4,4,9.6,14.67,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,113.35,93,7814.3,16380.0,
2026-09-03T20:44:44.853837+00:00,01_yolo26_main,4,4,9.4,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.98,92,7814.3,16380.0,
2026-09-03T20:44:54.880865+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.01,93,7814.3,16380.0,
2026-09-03T20:45:04.905818+00:00,01_yolo26_main,4,4,9.5,14.79,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.25,87,7814.3,16380.0,
2026-09-03T20:45:14.932828+00:00,01_yolo26_main,4,4,9.6,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,118.14,92,7814.3,16380.0,
2026-09-03T20:45:24.957840+00:00,01_yolo26_main,4,4,9.4,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.99,93,7814.3,16380.0,
2026-09-03T20:45:34.982836+00:00,01_yolo26_main,4,4,9.3,14.75,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,120.31,87,7814.3,16380.0,
2026-09-03T20:45:45.006823+00:00,01_yolo26_main,4,4,9.6,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.07,93,7814.3,16380.0,
2026-09-03T20:45:55.033826+00:00,01_yolo26_main,4,4,9.3,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.96,87,7814.3,16380.0,
2026-09-03T20:46:05.062539+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,116.92,97,7814.3,16380.0,
2026-09-03T20:46:15.088826+00:00,01_yolo26_main,4,4,9.3,14.8,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,87.72,91,7814.3,16380.0,
2026-09-03T20:46:25.110819+00:00,01_yolo26_main,4,4,9.6,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,120.53,93,7814.3,16380.0,
2026-09-03T20:46:35.137907+00:00,01_yolo26_main,4,4,9.4,14.75,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.9,92,7814.3,16380.0,
2026-09-03T20:46:45.164227+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,120.4,89,7814.3,16380.0,
2026-09-03T20:46:55.191398+00:00,01_yolo26_main,4,4,9.5,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.96,93,7814.3,16380.0,
2026-09-03T20:47:05.219835+00:00,01_yolo26_main,4,4,9.5,14.66,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.77,89,7814.3,16380.0,
2026-09-03T20:47:15.236938+00:00,01_yolo26_main,4,4,9.3,14.75,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.12,91,7814.3,16380.0,
2026-09-03T20:47:25.264821+00:00,01_yolo26_main,4,4,9.4,14.78,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,44,62.49,0,7814.3,16380.0,
2026-09-03T20:47:35.293398+00:00,01_yolo26_main,4,4,9.6,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,118.52,93,7814.3,16380.0,
2026-09-03T20:47:45.314488+00:00,01_yolo26_main,4,4,9.5,14.75,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,116.79,93,7814.3,16380.0,
2026-09-03T20:47:55.342822+00:00,01_yolo26_main,4,4,9.4,14.77,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.04,86,7814.3,16380.0,
2026-09-03T20:48:05.370317+00:00,01_yolo26_main,4,4,9.6,14.72,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.4,90,7814.3,16380.0,
2026-09-03T20:48:15.399819+00:00,01_yolo26_main,4,4,9.4,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.18,90,7814.3,16380.0,
2026-09-03T20:48:25.424854+00:00,01_yolo26_main,4,4,9.4,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,51,117.13,93,7814.3,16380.0,
2026-09-03T20:48:35.452872+00:00,01_yolo26_main,4,4,9.4,14.85,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,45,52.68,8,7814.3,16380.0,
2026-09-03T20:48:45.476692+00:00,01_yolo26_main,4,4,9.6,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.75,90,7814.3,16380.0,
2026-09-03T20:48:55.504820+00:00,01_yolo26_main,4,4,9.4,14.7,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,52,117.97,94,7814.3,16380.0,
2026-09-03T20:49:05.530819+00:00,01_yolo26_main,4,4,9.4,14.79,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.7,92,7814.3,16380.0,
2026-09-03T20:49:15.557864+00:00,01_yolo26_main,4,4,9.5,14.71,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.06,94,7814.3,16380.0,
2026-09-03T20:49:25.583500+00:00,01_yolo26_main,4,4,9.4,14.73,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.04,94,7814.3,16380.0,
2026-09-03T20:49:35.611818+00:00,01_yolo26_main,4,4,9.4,14.74,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.41,94,7814.3,16380.0,
2026-09-03T20:49:45.639815+00:00,01_yolo26_main,4,4,9.4,14.79,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,44,59.47,0,7814.3,16380.0,
2026-09-03T20:49:55.666820+00:00,01_yolo26_main,4,4,9.5,14.71,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,117.86,93,7814.3,16380.0,
2026-09-03T20:50:05.693826+00:00,01_yolo26_main,4,4,9.5,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,118.95,93,7814.3,16380.0,
2026-09-03T20:50:15.721821+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,116.98,92,7814.3,16380.0,
2026-09-03T20:50:25.749838+00:00,01_yolo26_main,4,4,9.6,14.69,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,118.19,93,7814.3,16380.0,
2026-09-03T20:50:35.773839+00:00,01_yolo26_main,4,4,9.4,14.68,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,54,116.17,94,7814.3,16380.0,
2026-09-03T20:50:45.799816+00:00,01_yolo26_main,4,4,9.4,14.76,30.49,1511.76,NVIDIA GeForce RTX 4060 Ti,53,119.06,87,7814.3,16380.0,
2026-09-03T20:50:55.828001+00:00,01_yolo26_main,4,4,9.6,14.88,30.49,1511.84,NVIDIA GeForce RTX 4060 Ti,46,87.11,44,7814.3,16380.0,
